"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 200"
"errors: 266"
"haskell demerits lower: 265"
"seeds: "
"Equal -1490081304084660436, 3562477082869650716"
"Equal -7431205554723599115, 2821502499163481507"
"Equal 3074215932602430510, -699841145961042491"
"Equal 8747848462660482723, 623650173577368835"
"Haskell lower 8425043242544024528, -6974639091916838883"
"Equal -8061288836206093739, -3010810884867558096"
"Equal -1195755670452138838, -5097270018419227267"
"Equal 9093072091260508284, 4180324277847656880"
"Equal 4845077990691833304, -659022375050553876"
"Equal -7522534257168273300, 4294126657821766999"
"Equal -3073792216375016515, 7699254969899750898"
"Equal 2085060450842243015, -904026724231285838"
"Equal 7183390167544757039, -1207511796390635181"
"Equal 5634374333515197440, -9044906821787856827"
"Equal 4785419951362119817, 8183218381166763107"
"Equal -686560873251481816, -4185400741994160112"
"Equal -1990599149284139266, 1889752631819062308"
"Equal 4735495496228715061, -1488749227949946164"
"Equal -600794217065900106, -3213083152955828622"
"Equal 820484654372052065, 6702498525152640145"
"Equal 7439857866525068054, 4290266605229186190"
"Equal 4962782024742200308, 4571728117302293707"
"Equal -3748222242543980018, -9085060505445785770"
"Equal -3869821589080211986, -1177396004340365348"
"Equal -4318563993117378284, 7286347330643002560"
"Equal 3350017144641329659, -5849402219425890860"
"Equal -2591983433265751694, -1362687632144682723"
"Equal 1184974177207074178, -2305931391112597842"
"Equal -5793945352930103649, 5359983291734329442"
"Equal -5618609508664078376, 7799033007213882618"
"Equal 8214027617768813559, 8700740316997452407"
"Haskell lower -3983994895602599630, -4970100271535487251"
"Equal 4237295251839809274, 7886458790984499108"
"Equal -7013007647323269320, 5948036816550889115"
"Equal 2418909209351382544, -6092658769234154914"
"Equal 2297462111623574627, -7719446157584924289"
"Equal -7759420590749642213, -3017779890734781739"
"Equal -489615645861579536, 6624327485945368761"
"Equal -1696083218658357810, 2952234336018390806"
"Equal -8824079152243991765, 4789785939585614551"
"Equal 5342317476747181775, -5313499008171766852"
"Equal 1907820018924973146, 2648134610751943200"
"Equal 4522827290465495021, 8645480317775683289"
"Equal -445381958091897083, 5069744684350707706"
"Equal -6361621597886973991, 1074245594197252100"
"Equal -46445179883365682, 2477681635054516210"
"Equal -593265222894951992, -2664314874578633541"
"Equal -5722073017331953713, 8741178639130393135"
"Equal -6953300038106960628, -3933440800712916957"
"Equal -3641967070677019280, 5541832058740098656"
"Equal 6044117638148788294, 2414180615967957387"
"Equal 4398159267697772065, -462152948966514784"
"Equal -6982818698100811380, -4084223283047865374"
"Equal 275392274175598507, -3920342666567430544"
"Equal 4260194081986629081, 7973936413717413457"
"Equal -642477311103240254, -5285841212187084174"
"Equal 6594754908256634616, -8189997380473748349"
"Equal 7152691369608497849, 2900987741596964204"
"Equal -6796213469063405530, 5859892207708144760"
"Equal -3457809727726611716, 4232352907730601094"
"Equal 5178952288125406821, -6242177791111906382"
"Equal -6503461347258771973, -2196534639280522651"
"Equal 5385772098849754558, 3237030753985024397"
"Equal -7922269568382823237, 711994221745643324"
"Equal 8675275021522646425, 7670702507644345436"
"Equal -1265696456772210880, 2719470320082461435"
"Equal -7693476856706145002, -4160680840742711155"
"Equal -3649961165611266883, 5031432144203508715"
"Equal 5321394095043083034, 7438175154116779314"
"Equal 7357277626802152130, 713919033657805933"
"Equal 8298080313150268773, 6517091740409104150"
"Equal 5547481324793357869, -7855337678288597652"
"Haskell lower -6690171317698768704, -547283269256890521"
"Equal 1891908792432162475, -705360350202494176"
"Equal 4049730194464071044, -4976815943035312468"
"Equal 2255411377928308702, 471001417886424623"
"Equal -214928918112913085, 3474431897525885921"
"Equal -3877679251682462470, 5418278972837693595"
"Equal -7638965182835722525, -711030162206664282"
"Equal -8227212661428092911, 193816351060796900"
"Equal 2250220124027494582, 5131351050367483925"
"Equal -7929799829201180429, -4738698584429230913"
"Equal 6719670600968156818, 6011232658718243874"
"Equal 1067673804078973499, -4324932576079595753"
"Equal 7184769264570290345, -4079446220292333545"
"Equal -5666715859386426477, -5800943571955565792"
"Equal -1827870925242613900, -134714878566082793"
"Equal 6347033965387473966, 548469235479777247"
"Equal -8896729655901550807, -7847532630830490732"
"Equal -4443681764417204728, 1597038409640892507"
"Equal -885205176214160784, -6802499604331884603"
"Equal 2408629932651952604, -1226486611015844209"
"Equal 4547935229626786532, 6788999198358334109"
"Equal -2451808860605280475, 5905439872043916890"
"Equal -3333286244865197383, -7479170840360688962"
"Equal 3259055648077631694, 6663836082682330464"
"Equal -199165399266014834, -5602611062748082635"
"Equal 401546083820941095, -8164841344640796411"
"Equal -2871682767401044454, -5623619798993358710"
"Equal -5856949857095567027, 3040918119717592450"
"Equal -4846222531623913388, -8574474209661001491"
"Equal 4019672113844614015, 4216732099886522330"
"Equal -6167133028659198135, -4196938845832682617"
"Equal -2336706427155923347, 4175989901686544204"
"Equal -6632084681480663372, 8170795038494884803"
"Equal 177167577380674546, 6793962932277764695"
"Equal -2278176791768977984, 3831320160845372265"
"Equal 5217815158074945551, -2924311977791618955"
"Equal -6193773871153619480, 8380536665486436856"
"Equal 8973624189358821919, -4968697673996360998"
"Equal 8970575670759926054, -3791451179289257888"
"Haskell lower -7700253776280882025, -6203644789892737399"
"Equal -4529386453158689590, -1277561816684850775"
"Equal -5582935931172627585, 3104341222632409977"
"Equal -7405264788562386284, 1802322691007636013"
"Equal 7839725054059388900, 3710131387640381775"
"Equal 3009809318336608186, 7132489777718125814"
"Equal 5950866179594741279, -2962132328268664452"
"Equal 5479225951149344476, 3763359493022990986"
"Equal 2354180600687939490, -4735415539088149214"
"Equal 2353612031485585759, -264361072850658190"
"Equal -6309053972017617935, 3614757856012366418"
"Equal -6847929642048683157, 5514145787270899308"
"Equal -5213847487256118164, -8531852515573188099"
"Equal -2395341955789087586, -2605828973333426108"
"Equal -751910598357190599, 8247332558180789167"
"Equal 2217616249977187346, -3043441527284612153"
"Equal 7246446494818662077, -3266676952821062337"
"Equal 446244912005214288, 3783707534486154778"
"Equal -886382696276569766, 7991658498002172348"
"Equal 6428570966756041843, -5747958345563752931"
"Equal -1227896656890575202, -6767703268241432321"
"Equal 9155021852913657282, -8724106830340631822"
"Equal 6860739490802163510, 3060171750630164487"
"Equal -4666532515060359487, 8503901426649307015"
"Equal -6874811569772047165, 2113163500628695883"
"Equal -3944286051126978418, 7885100358888379061"
"Equal -676864687262345970, -2286777345911146776"
"Equal 5697873779972436564, 9059548678851397089"
"Equal 6011601099737211197, 3566417892263493893"
"Equal 679520816412368261, 1922330235024394960"
"Equal -2100369365379342298, 7715166590385329712"
"Equal 2444892767329112859, 1385594732480333642"
"Equal 478622721060999078, -5464630622874346383"
"Equal 4163764831746432787, -1857699022144476796"
"Equal 6128210129459392965, -4549138704896323246"
"Equal -9196995464683984715, -5270375358567953508"
"Equal -7719302747656515478, 2729518790054494833"
"Equal 6544560071517577749, 4491093639868751747"
"Equal 6824948987162171971, 107140227962183008"
"Equal -7726716251405308426, 3344874637324452429"
"Equal 7277731714928872089, 5368205507217237965"
"Equal 8994821880433744881, 6233847827764161731"
"Equal -6535148628038824352, -4677131188582051881"
"Equal 9048961583377050049, 8529361355878405795"
"Equal 4663493303716839912, -7624073723197879795"
"Equal -1169150940531035659, -1505477828194783390"
"Equal -7151346330457045217, -3728619307582886907"
"Equal -5955691018331973363, 3916003070926236747"
"Equal 1744134843777738056, 3469442243094820413"
"Equal -4436283895747642763, -7942773539094059340"
"Equal -4535342378471083469, -1870860147225635106"
"Equal 2767833359617469518, -3804068278495261024"
"Equal -5186398616498558706, 6634739453390800180"
"Equal 5817027281201182145, -2265098685194095259"
"Equal 1192923008865775131, -1642584113345827947"
"Equal -645765707250582013, 742084925894711270"
"Equal -4195260531083407020, -5836882346665968130"
"Equal -8959211406810689276, 5413860645429239227"
"Equal -4655876266405769076, -8277132807934273649"
"Equal 4826286676833098036, -6305327637068927500"
"Equal 5658416199971437659, -4469861800926346168"
"Equal 1714072889633760476, -6851530200846114230"
"Equal -91698770550581457, -6903982224318213704"
"Equal -4561808709023775024, 4677961056372499361"
"Equal 8352604706680198934, 5744648459659696673"
"Equal 263104381605736023, 3395222804244206371"
"Equal -8075490606997756113, -3143236888440270125"
"Equal -2611959589226021095, -3853286907265591691"
"Equal 8888793315853241654, -4769312620978808660"
"Equal 1105616371461321256, 9094635556582018416"
"Equal 2512913934003435368, 2168274465500180256"
"Equal -2455442022861839274, 5951942994710082537"
"Equal -5481872791490816142, -6363743878093286444"
"Equal 4006378125176406249, -7965248291691074183"
"Equal -3990142497143472756, 8848207546801125824"
"Equal 3363190336349152476, 1720094136713554647"
"Equal -221637018862164474, -453071012506865034"
"Equal -7497137124874562199, 3817612883031875139"
"Equal -6298742626310356881, -5030157368810653841"
"Equal -976518662333064697, -4624560365473321409"
"Equal -989609570956927283, 7567579207188283390"
"Equal 7406284794296301091, -5670406436262248379"
"Equal -1700840637814109113, 4389644150919024121"
"Equal -7546519397077180724, 8835293592368684459"
"Equal 130497349841340404, 6039540323218926091"
"Equal -540511191797859911, 5982023201258183884"
"Equal -5597134595212191601, -1424273070590582024"
"Equal -1640762857856724517, -113378736846359256"
"Equal 6165459474633294301, -5363348107202708976"
"Equal 6554242499495540499, 7883522516180188917"
"Equal -3737474791344284955, -5249736474261410076"
"Equal 4537308736023306433, 5638764272783862167"
"Equal -8628029409294098369, 5916827771562559517"
"Equal -4282171405076400453, -1918597938800142504"
"Equal 8958064595602749567, -826677140872096899"
"Equal -115320181866961131, -4236288216049679994"
"Equal -6646812811351898771, -6041563747508377250"
"Equal -5346888931078837182, -848177790597855115"
"Equal 6611414306441804231, -7171878886296248922"
"Equal -3391859160812208325, 1497124561105536844"
"Equal -6735765896527015222, -5442261877796718564"
"Equal 8839059785502502357, 8660945514563530714"
"Equal -3642901418049887115, -6920870370573806281"
"Equal 2044992815021575855, 8846124778619836149"
"Equal -8885334220377165943, 4289675828524764634"
"Equal 6281785851667860345, -4938122843214817233"
"Equal -4346454712038549645, 8533371377986213459"
"Equal 6622926171930598297, -2621453893136898292"
"Equal -7012419970241908142, 5941632010460217270"
"Equal 1894288157341362916, 1443615185643022537"
"Equal 2467316043379206614, -6690820620180918852"
"Equal -2403128018259119156, 1433659927236122661"
"Equal -1809549004363667364, -8300389691006753992"
"Equal 131337510368423921, 5224566198268168850"
"Equal 4493515525281211899, 9107555452764500072"
"Equal -5817218124103489732, -6971725157596084613"
"Equal -7292611369652658973, -777286022712919610"
"Equal 5003469588494229746, -1149645324180518649"
"Equal 3221825062861722320, -4326996196140480956"
"Equal 4566844728824966985, -5882962955438993501"
"Equal -6429713579113482885, -1337441113753696039"
"Equal 774795230680899140, 4796703001431426436"
"Equal -8037820873525762782, -2483879247498822041"
"Equal -4272922039181846594, -9124834882615095696"
"Equal 6462210794534352290, -8227746161759072111"
"Equal -2338333579007531099, 157960083116060159"
"Equal 3232877432563265429, 6981911457815451407"
"Equal 7432484315863773280, 5905599525805037698"
"Equal -7396550782080525354, -4660398149904053898"
"Equal 2387400667614494186, -3161185921968615909"
"Equal 3138082120115908403, -168633665251905386"
"Equal 1367185538471116133, -3312397145503951864"
"Equal 5898168385533083237, 5687320229439680778"
"Equal -6682265014749437299, 4695857615396339177"
"Equal -4513368215016696769, 7792820726638432593"
"Equal -8941948728379677373, 9190673974281258342"
"Equal 7174267919311970403, -7029038096141116783"
"Equal -6335914326252520642, -2793299503280769391"
"Equal 1561478178045006623, -4082944557035426974"
"Equal -6253334615826184183, -8067107525834610688"
"Equal -5298648622677403012, 242616382681709905"
"Equal -9029774445037023127, 6078293061541249416"
"Equal 5868048717639302706, 3892238023762110794"
"Equal 5878356669938002034, -6355777018277072783"
"Equal 8533169947937245390, -5806158398829917525"
"Equal 4284830315114756128, -2007839413302366984"
"Equal 6968232366373069524, 2021305940401855067"
"Equal 5245670105106361132, 4965809935290562903"
"Equal -4200946756336847077, 6625179479809741009"
"Equal 52266171599853251, -3434595882406714606"
"Equal 8868908564188885907, 2420251664077492271"
"Equal 2628711961492908399, 335628180114943577"
"Equal -268503313461614451, 1928820759416163479"
"Equal 3250531624045614905, -3419393945600143894"
"Equal -227704863475402011, 893147492156177937"
"Equal 4263617530545151495, -4628152010547124917"
"Haskell lower 4941248787116190882, 2449521319513952160"
"Equal -2493451911711632675, 5977348076292597142"
"Equal -7998831088477668235, -6754431201827980593"
"Equal -1455605605363561617, -534653515718823279"
"Haskell lower 3350836942500676114, -7975400422249461586"
"Haskell lower 4283407725701057606, 773916321646087981"
"Equal 4467809428532769972, -5178257438746029661"
"Equal 4214317785439712221, 7810022167127685881"
"Equal -3657941035166914560, -811874777494241479"
"Equal 1345974829668275287, 1186079052301954390"
"Equal 116486798774225480, -5748093765123254119"
"Equal -8047446228655377028, 968242784522776325"
"Equal 2045580418616245840, 8915227352758602259"
"Equal 3130460774185258755, -3068515368563393964"
"Equal 4289524825581513867, -7613740689083834293"
"Equal -4763322244925785325, -8927180100111080406"
"Haskell lower -9127615120247285117, 1818300294996530620"
"Equal -5759143477968620235, -4387765337745622723"
"Equal -7694266858242699489, -7404988458319588748"
"Equal -4473353379232264914, 6111365488232118277"
"Equal -2297301824954915898, 615057084032560078"
"Equal -1448732103240128224, -4355082107241417482"
"Equal -8228870028032668594, 2859634668998159664"
"Equal -902157218766338031, -9081736171400664838"
"Equal -6182159707695824381, -6846682146162794215"
"Equal -5486744928130526759, 6975477343154185183"
"Equal -6048971546818138036, 5982470817380348396"
"Equal 1995369530580582622, 1421001141517307164"
