"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 50"
"errors: 60"
"haskell demerits lower: 60"
"seeds: "
"Equal -3478648829764762645, 3814550273323748965"
"Equal 5484275479253394430, -8392369254138605433"
"Equal 2632885978686822804, -3138339870559680069"
"Equal -5788624459090867482, -8430871145928081824"
"Equal 1931203956768240695, 1921533429398374357"
"Equal -6722607794184701951, -3352178287686619416"
"Equal -903936092896427183, 3679226758673939267"
"Equal -9145599968013594465, -1248703751678173347"
"Equal 3042607844669909425, -4931540449969650403"
"Equal 595462041414532322, -8959255454181465359"
"Equal -6145016410350041797, 8488780172385005768"
"Equal 8221679991677118426, -4570906277116410980"
"Equal -3981514371263481713, 5633220180909851555"
"Equal -2795975858593558444, 8436336078406186875"
"Equal 4129409454683911822, -5304009622278973250"
"Equal -1942155951902684195, -4681050437464265375"
"Equal -562298668226912818, 8618801702252783856"
"Equal 6193893726779846904, -3948116151179081837"
"Equal -505438346773629784, -4331033958297800873"
"Equal -2204706432057110817, 5029250509008942934"
"Equal 5319796895753445740, -3968386524862757852"
"Equal -351561815532409334, -5455682640448631919"
"Equal -7635084216092494348, 3984655377183050178"
"Equal 4667127225600174536, 1435367318670343375"
"Equal 8543155111353583242, 4617108212205212771"
"Equal 5312229474185799270, -1250861708099800730"
"Equal -5160316081139864732, 730686073081641394"
"Equal 3570541844570973526, 4039708358784227526"
"Equal -3943100520397482876, 1687307701981572604"
"Equal 8419356200083852151, 2252814783899013504"
"Equal -8048811615322973818, 3584623675624554067"
"Equal 316411401162394807, 4653471625483677429"
"Equal 5572403617783259501, -2632414828370658837"
"Equal -9176464596440489234, 5635933668860604179"
"Equal -8873473558208438933, 5109726509615532083"
"Equal -1914394178748012180, 6063639971085100128"
"Equal -1752645118423448414, 7468700023947551854"
"Equal -8293729817378750165, -7757342958777774227"
"Equal -298247070320083874, -8408120858212268751"
"Equal 7045822476268861618, -3510421301977981330"
"Equal 1332821830989511494, 1083314911367348389"
"Equal 948688628191536841, 1019540520731719648"
"Equal 7615953253984398018, 6375365851930018570"
"Equal -1303211156476670686, 8599713413157164214"
"Equal 3390761336364531228, 1204186398074275536"
"Equal 6207590169847604288, 6872029042050541878"
"Equal 1881054797126499820, 2104148320345275366"
"Equal -7415383284521322046, -3349291684460565332"
"Equal -3718210483198854504, -3851363939127442328"
"Equal -5841337475116079712, 3066092342543251078"
"Equal 2913328666502382530, -3126612248136923629"
"Equal 2945062854502984061, -7460788094346460490"
"Equal 9097524794111915819, -779975621015125749"
"Equal 6172889001954945946, -5305855156887870061"
"Equal -5367257365659512982, -8650370285535209060"
"Equal 3496970574420882430, -755920470953736881"
"Equal -627306519512485705, 3502276760508291974"
"Equal -5417022856296325864, -2900342930405881831"
"Equal 5302945742931816631, 8836404459565344182"
"Equal -3324011542112560540, -865280573465889397"
"Equal 2793271756311989061, 3625372242677926090"
"Equal 5461523926735075817, 9026113180641196696"
"Equal -7213078932631889951, -2962942189833226223"
"Equal -1676899994783966700, -1326896627244055630"
"Equal -8778008989021151430, 9004656485156699185"
"Equal 9167055557176373071, -3362716189643518890"
"Equal 9191370264729678733, -8569382116623319921"
"Equal 8333149305041581178, -5069682888577427840"
"Equal -5635762248991204231, -682065719468131929"
"Equal 8690584605568458370, -1830368516241327544"
"Equal -674332363341907869, 576608288214960904"
"Equal -3030169491144422613, -1232666183020829540"
"Equal -7647066220102242430, 8494300755738588716"
"Equal -364353552606276517, 8058882692069794306"
"Equal -7520684448434427223, -8038879871606977974"
"Equal 6021381872523548004, 4414325643751644622"
"Equal 8759588503947640545, 3597887571960976232"
"Equal -2312695405113080149, -4042957565785511159"
"Equal 2019216309334392792, -2093860432725986903"
"Equal 2372946775137357967, -1450090923004111321"
"Equal 8015250891371897320, -5434478116169140871"
"Equal -3234507153690849287, 210716745097130127"
"Equal 8138227127131252023, 5870301436215978298"
"Equal 720695982579395047, -3212856821312225814"
"Equal -5016759332286069726, -7577325636508271115"
"Equal -5595521284008820330, 4507286468854607093"
"Equal -4858049989060583189, 8607090901625462270"
"Equal 8212285744029244875, 6621391016676678958"
"Equal 8935808719256144131, -9161016034954088250"
"Equal -8355365433767180117, 8251612373018765165"
"Equal 1675367280184675274, 8675443450431091066"
"Equal 186253336117495121, 815765382071135659"
"Equal -6872589781761151282, -7530157706502199600"
"Equal 5518331179311918835, -4728989997304285835"
"Equal -7983935145302223342, 8767778033490754970"
"Equal 8281082385782079256, -3196955389979306896"
"Equal -6692933367067414584, 5012876772863706478"
"Equal 72940023171436906, -6481101030227562436"
"Equal 8926875217844551156, -7280703078789416265"
"Equal -1174184357887271560, 6197233360432422614"
"Equal 8168579969260503886, 5608969777474761979"
"Equal 7004267313377597311, 2919735020633103104"
"Equal 6113906198599712750, -3793384222238268524"
"Equal 6174666307778955290, 1792341432753456653"
"Equal -1926851259599970922, 3562425473449872324"
"Equal -1683207701959861652, 6308110810251268455"
"Equal -2750129164426888232, 5531116274226581306"
"Equal -4259588329024217602, 7974901295815740916"
"Equal 3134935980982996230, -7773487356878399393"
"Equal -5834279127616589294, -8791596621722456940"
"Equal 4207598605644790369, -6386688274943565840"
"Equal -1594702343551233881, -4978866187638076725"
"Equal -2263853160903513960, -3422039580765139779"
"Equal -9007352594834187191, -1637906428387589196"
"Equal -3766009408382762788, 2791593942784335467"
"Equal 4886236053959501816, 2686205521513131776"
"Equal 5307338066974862970, 9198363540037502272"
"Equal -1971170874478029988, -6707774994699539983"
"Equal -5059353147268811034, 3686378649314651778"
"Equal 5650672547204415006, -8328496881338897927"
"Equal 1928211696743484002, 5062119646493893721"
"Equal -5699663617426522742, 7061618918755980814"
"Equal 4441369945152066424, 1493213224988870661"
"Equal 6057196824313585475, -5838796898143918130"
"Equal 8881838529818091855, 2297317438965403122"
"Equal -199932846838344257, 4770522633066515591"
"Equal 8922010020598073830, -7706732374446902688"
"Equal -8828632641946095930, 6490405031183962248"
"Equal 2831861696542193986, 8581857071506479065"
"Equal 5943443082458759572, -4109361637695602044"
"Equal -281814438844060656, 4346430098587935696"
"Equal -2686609965318889235, -1533519594926548630"
"Equal -6310887301977807163, -2072656464262733634"
"Equal 3133479575950372449, 9165793509954366680"
"Equal -2055088901386889421, 5343579689308518223"
"Equal 6623682343175238553, 8565503594637361463"
"Equal 2634480076642473110, 3391990713522617188"
"Equal -3051424817128557964, -3260028566828677883"
"Equal 8496804893344974246, -7765449108483638856"
"Equal 4418803830973610194, -7335297985861430696"
"Equal -5022476596735717424, 4357455016098867715"
"Equal 2684086955623850606, -4907874840081143081"
"Equal -8176892499256222216, 2372689027512211641"
"Equal 6401739724416535246, 2419503471711904346"
"Equal -5105544516688423232, 6874101855475877951"
"Equal 6283304103809739860, 3162116374887418846"
"Equal -178010719440367521, 7987704940022609029"
"Equal -7346435204236330217, 6680222832568763433"
"Equal 3109108463861788802, -8381133374159604863"
"Equal -2678862402680900993, 518060102629512906"
"Equal 3197452206439855866, 7734748602006780921"
"Equal 913317723310861141, 8027099929340406199"
"Equal 319520802237985542, -2190956045033654818"
"Equal 4077970470532036959, -5927678589660486664"
"Equal -8133824257521696244, 7479630841757328406"
"Equal 2035456168149940705, 4328594348206729111"
"Equal 307232864013604301, -8973118763164603011"
"Equal -1621377759779544374, 7305615562854843841"
"Equal -5056445128399169778, -1426282534905673359"
"Equal 3091521541446290595, -8868432188297059992"
"Equal -9140962522756637785, -5561559511454077132"
"Equal 1162533709959036432, 4583843033480165144"
"Equal -182738555899921301, -1696876388847519258"
"Equal 7982748499968421776, 1807973803452233939"
"Equal 800501881697612081, -6286864954333957311"
"Equal 832424753025501481, -3215818889777901797"
"Equal -693774092643579876, -3217008413879684666"
"Equal 3148505391442267418, 4776577784344340564"
"Equal 2043839396426901975, -1017760545253545521"
"Equal 6122773827761414553, 3661312030573950910"
"Equal -3575316288715268730, -7596997936446110440"
"Equal 1076986938962407398, 483208500432837960"
"Equal 7942954742197699623, 7709812999949064011"
"Equal -2860571809327508345, 9193345883866831081"
"Equal 1849683664046934500, 1240808658407859302"
"Equal -103003102435801008, -4260591247844355422"
"Equal 2482557877023453474, 7241783756002158260"
"Equal 4992204689232308922, -3207178886235226280"
"Equal 360959508517984091, 2670396296147694295"
"Equal -4564595820279757957, 8031895889951922804"
"Equal 3988025595752331238, -4071329789180337203"
"Equal 7301576493256098013, -5618060048864013310"
"Equal -1087626923683867657, 1557514897940952578"
"Equal 1333440964369974424, -6439119102404874989"
"Equal 3999317973290873947, 2655822764087790415"
"Equal -37915366886391348, 1414689538022387626"
"Equal 616554985483323259, 9174476413586325858"
"Equal -4261752834772452534, -4840883997690394960"
"Equal -5808978469233368521, 7673359476791633106"
"Equal -2672028356055736665, 8803239080705311934"
"Equal 5509928287021126941, -5368895543064574088"
"Equal -2897513464789054883, -6380509061723272280"
"Equal 4168505214953105457, 8726768455436859162"
"Equal 490305387019607171, 8109561923561412928"
"Equal -8354707251572180612, 3132211653234645452"
"Equal 3227326235475510369, 8201187466881003841"
"Equal -781440882412880645, 6915672798642408256"
"Equal -5183502928563700128, 33313176176663613"
"Equal 8919242735404965991, -1157054243386642953"
"Equal 3071886817986727184, 1859504384455715308"
"Equal -5080330726203675804, 5193857159457266290"
"Equal -3521072856144892270, 5139098093904765726"
"Equal -1771840189938378048, -7479994339369561438"
"Equal -5543885300228316850, 8270592568658341586"
"Equal 5375321224118173706, 1393500303581092731"
"Equal -1643139485480665861, -6017569175576788920"
"Equal 2328910883627221577, 1025932208718929551"
"Equal 8151259382236733223, -6576734130123311239"
"Equal -7908260315707644935, 7366834988536258728"
"Equal -3698562870505095278, -8941464077175044080"
"Equal 1317842708348224837, 4943372297055801542"
"Equal -3496527792304781930, -6730428365613697650"
"Equal -8388951393626472683, 1478664309697078601"
"Equal 3716195108266777760, -3943745533619589274"
"Equal -6714293575037475141, 6166895648127684325"
"Equal 1363753916863604103, -3642350728945764463"
"Equal 2927960472327288864, 3076308896750408675"
"Equal 1502193375209445507, 7230100764530800964"
"Equal 2291234725297562369, -7965140467961928364"
"Equal -7638286256457254640, 8764167746713656440"
"Equal 4391832015449969601, 3348072959618324227"
"Equal 96233667993853338, 1311808547743005706"
"Equal 3768934296721527378, -7982315820144211247"
"Equal 3725972078451611529, -911243066364730271"
"Equal 84732088974668138, 8784766760025771301"
"Equal 8724033843848839986, -2101617206644603574"
"Equal -1703440421639121698, 1989911783420948556"
"Equal -5626899027624759686, 1714798451112435558"
"Equal 8230002632609520061, 251731074669748902"
"Equal -4171601392216713187, -804355332466540631"
"Equal -2394496328388223362, 7060590499122435121"
"Equal 4876442876757419488, 4116301661614053348"
"Equal 3664802804428244184, 5192275578519589168"
"Equal -3404327932140605966, 8923061736884145328"
"Equal 6230217171895135140, 5772500903118349996"
"Equal 2734341638799505339, -9172504022725313046"
"Equal -1701613050043670543, 8532351912584253687"
"Equal 3754154670516108498, 2818812589789758762"
"Equal 7782352406730320449, -485142522524811231"
"Equal 7654880585149408564, 611057671904639051"
"Equal -6859730397845184996, 7916929883057361289"
"Equal -5240365707655710082, 4261159505774327716"
"Equal -3431778396781556400, -2545453878293097531"
"Equal -5701942211784220989, -7981586377590454456"
"Equal 7473496388582909422, 8513649010271673483"
"Equal 8041885412737838199, -1895941407027033322"
"Equal -8994192955629040594, 4844017933604595712"
"Equal -2780366449529195097, -3336820031913305848"
"Equal 8144057452783004092, -3764265126676215045"
"Equal -6710356721524003551, -5731079277274518271"
"Equal 1519421942327794497, 6652228939509801514"
"Equal 4766630849753089860, 7742759321570659334"
"Equal 7462924320440470672, -3829628357668028597"
"Equal 8616729611670870532, -702992880315105709"
"Equal -6746782419375890119, 8696134142844778132"
"Equal -4519922470978424708, 1885466226173198922"
"Equal 5949716909552111936, -6059816315242928296"
"Equal 2085462138543850580, 9121484727745386387"
"Equal 6149318041104293427, 6794101069099998584"
"Equal -7233126798416564858, -6736397018983411152"
"Equal 337356079955397210, -3131073933730845235"
"Equal -88441783878093546, 6887279420454139508"
"Equal -5793394251755369697, -8658734191491372093"
"Equal -3016980313387073882, 2884206167378521188"
"Equal -7441881542546893792, -3261266033934824384"
"Equal 8055543273988480619, -5861823409155363074"
"Equal 110077376770382520, 7598485751865313027"
"Equal 5464318740922885702, -6915354177287950091"
"Equal 5847960404042910787, 6795700715936307338"
"Equal -4090977703023287900, 94576500736061206"
"Equal 3815982992966904512, -5423285458425598212"
"Equal -2627593547317092266, 5505177348595057641"
"Equal 6253650403003353722, -8594980839016579061"
"Equal 8100876888522599868, 7313865224177704893"
"Equal 397198997670332739, -5650037492741281935"
"Equal -7927274387073679109, 1677711361065214076"
"Equal -5876525151970689014, -441157308455416478"
"Equal 7886533285376237935, 8929405868441029591"
"Equal -4729832455614188225, -3873006746623782032"
"Equal -6099910286050560771, 422300777570365715"
"Equal 1044640625959889048, -1425119540950911643"
"Equal -2060778143999625797, -1692040760266907341"
"Equal 1766106051383627094, -5293397079283689053"
"Equal -8176653555369864787, -4349778460641749230"
"Equal -7279006469993050316, -2882196738806690929"
"Equal -5750653513366454236, 9060650487915001820"
"Equal -95810941875216349, -2299572232249149632"
"Equal 379481344690444561, 2204271496596485843"
"Equal 7688901014494520991, 3609850112290640952"
"Equal 3395088829009262370, -3002411892521719044"
"Equal -320220743180610306, -7551135526561096158"
"Equal -3749874726062839376, 5431295959519655841"
"Equal 4840112722281372956, 6546689708521736516"
"Equal 7814635117309523881, -8165939515515982512"
"Equal 7393536246613658861, 3535216032156847169"
"Equal 4584524426930770001, 4563851747805904424"
"Equal 6617564181162487991, -5087613762273585629"
